date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:55:46	3808/3808	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-ee0%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/klarna.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/klarna.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:47	1297/1297	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-511%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/km.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/km.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:47	956/956	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-3bc%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/kn.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/kn.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:47	990/990	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-3de%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/kp.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/kp.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:47	2408/2408	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-968%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/kr.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/kr.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:48	515/515	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-203%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/kw.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/kw.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:48	33326/33326	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-822e%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ky.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ky.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:48	17502/17502	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-445e%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/kz.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/kz.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:48	477/477	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1dd%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/la.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/la.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:49	3981/3981	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-f8d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/lb.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/lb.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:49	403/403	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-193%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/lc.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/lc.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:49	12453/12453	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-30a5%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/li.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/li.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:49	17549/17549	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-448d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/lk.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/lk.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:49	829/829	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-33d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/lr.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/lr.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:50	1708/1708	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-6ac%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ls.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ls.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:50	477/477	---M--	200	added ('OK')	image/svg+xml	etag:%226798c2af-1dd%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/lt.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/lt.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:50	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-e7%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/lu.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/lu.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:50	252/252	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-fc%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/lv.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/lv.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:51	537/537	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-219%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ly.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ly.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:51	272/272	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-110%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ma.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ma.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:51	48566/48566	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-bdb6%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mastercard.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mastercard.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:51	8056/8056	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1f78%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/maestro.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/maestro.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:51	240/240	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-f0%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mc.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mc.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:52	14670/14670	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-394e%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/md.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/md.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:52	108335/108335	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1a72f%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/me.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/me.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:52	301/301	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-12d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mf.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mf.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:53	310/310	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-136%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mg.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mg.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:53	1008/1008	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-3f0%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mh.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mh.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:53	395/395	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-18b%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mk.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mk.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:53	288/288	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-120%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ml.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ml.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:53	857/857	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-359%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mm.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mm.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:54	1601/1601	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-641%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mn.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mn.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:54	2047/2047	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-7ff%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mo.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mo.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:54	34379/34379	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-864b%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mp.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mp.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:54	298/298	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-12a%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mq.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mq.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:55	923/923	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-39b%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mr.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mr.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:55	8602/8602	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-219a%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ms.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ms.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:55	13407/13407	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-345f%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mt.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mt.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:55	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-138%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mu.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mu.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:56	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-124%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mv.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mv.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:56	5684/5684	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1634%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mw.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mw.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:56	161621/161621	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-27755%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mx.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mx.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:56	1547/1547	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-60b%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/my.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/my.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:56	3565/3565	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-ded%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/mz.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/mz.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:57	1299/1299	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-513%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/na.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/na.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:57	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-13d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/nc.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/nc.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:57	279/279	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-117%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ne.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ne.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:58	9092/9092	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-2384%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/nf.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/nf.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:58	287/287	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-11f%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ng.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ng.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:58	28923/28923	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-70fb%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ni.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ni.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:58	373/373	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-175%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/nl.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/nl.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:59	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-144%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/no.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/no.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:59	1378/1378	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-562%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/np.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/np.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:59	811/811	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-32b%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/nr.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/nr.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:59	2311/2311	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-907%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/nu.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/nu.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:59	3152/3152	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-c50%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/nz.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/nz.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:00	29636/29636	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-73c4%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/om.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/om.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:01	879/879	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-36f%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pa.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pa.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:01	7808/7808	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1e80%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/papal.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/papal.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:01	7808/7808	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1e80%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/paypal.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/paypal.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:01	261/261	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-105%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pe.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pe.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:01	6691/6691	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1a23%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pf.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pf.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:02	2218/2218	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-8aa%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pg.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pg.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:02	1365/1365	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-555%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ph.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ph.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:02	910/910	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-38e%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pk.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pk.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:02	225/225	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-e1%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pl.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pl.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:03	2810/2810	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-afa%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/postfinance.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/postfinance.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:03	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-13d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pm.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pm.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:03	15708/15708	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-3d5c%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pn.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pn.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:03	709/709	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-2c5%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pr.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pr.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:04	597/597	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-255%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ps.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ps.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:56:04	12214/12214	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-2fb6%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/pt.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/pt.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
